StockCode,Description,TotalRevenue,TotalQuantity,TransactionCount,RevenueContribution,CumulativeRevenueShare,ABC_Class
21891,TRADITIONAL WOODEN SKIPPING ROPE,14603.13,11721,664,0.0008404773817737489,0.4506027854609727,A
82582,AREA PATROLLED METAL SIGN,14563.1,7346,696,0.0008381734709277588,0.45144095893190045,A
84375,SET OF 20 KIDS COOKIE CUTTERS,14558.970000000001,7275,626,0.0008379357704083,0.45227889470230875,A
20750,RED RETROSPOT MINI CASES,14548.55,2021,479,0.0008373360514221591,0.4531162307537309,A
22193,RED DINER WALL CLOCK,14527.09,1775,554,0.000836100929594656,0.45395233168332555,A
85014B,RED RETROSPOT UMBRELLA,14439.12,2613,421,0.0008310378509755768,0.45478336953430115,A
21889,WOODEN BOX OF DOMINOES,14430.66,11803,869,0.0008305509390156197,0.4556139204733168,A
21258,VICTORIAN SEWING BOX LARGE,14406.63,1229,344,0.0008291679018527633,0.45644308837516956,A
22487,WHITE WOOD GARDEN PLANT LADDER,14256.96,1519,808,0.0008205537040930996,0.4572636420792627,A
22993,SET OF 4 PANTRY JELLY MOULDS,14151.42,11769,866,0.0008144793910607292,0.4580781214703234,A
22759,SET OF 3 NOTEBOOKS IN PARCEL,14138.4,8860,634,0.0008137300301010791,0.4588918515004245,A
21484,CHICK GREY HOT WATER BOTTLE,14071.27,4085,676,0.0008098663894542813,0.4597017178898788,A
21165,BEWARE OF THE CAT METAL SIGN ,14070.08,9080,779,0.0008097978994740983,0.4605115157893529,A
22619,SET OF 6 SOLDIER SKITTLES,13950.85,3762,574,0.0008029356638965965,0.4613144514532495,A
21770,OPEN CLOSED METAL SIGN,13926.810000000001,2896,580,0.0008015520511876882,0.4621160035044372,A
22384,LUNCH BAG PINK RETROSPOT,13893.7,8738,730,0.0007996464182096534,0.4629156499226469,A
84378,SET OF 3 HEART COOKIE CUTTERS,13862.84,11007,944,0.0007978702830933092,0.4637135202057402,A
22837,HOT WATER BOTTLE BABUSHKA ,13807.25,3093,354,0.0007946708225904717,0.4645081910283307,A
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,13805.16,3820,445,0.0007945505334656123,0.4653027415617963,A
84997D,CHILDRENS CUTLERY POLKADOT PINK,13788.300000000001,3528,323,0.0007935801628220102,0.4660963217246183,A
21380,WOODEN HAPPY BIRTHDAY GARLAND,13770.150000000001,4877,540,0.0007925355467377055,0.466888857271356,A
22606,WOODEN SKITTLES GARDEN SET,13722.74,1022,337,0.0007898068829053699,0.46767866415426135,A
35004C,SET OF 3 COLOURED  FLYING DUCKS,13577.15,2851,229,0.0007814275079349053,0.46846009166219627,A
48111,DOORMAT 3 SMILEY CATS,13552.78,2290,326,0.0007800249022062824,0.46924011656440257,A
22940,FELTCRAFT CHRISTMAS FAIRY,13462.18,3286,547,0.000774810454975538,0.4700149270193781,A
21217,RED SPOTTY ROUND CAKE TINS,13458.25,1415,418,0.0007745842653771182,0.4707895112847552,A
21169,YOU'RE CONFUSING ME METAL SIGN ,13438.58,8642,621,0.0007734521662929157,0.47156296345104814,A
47556B,TEA TIME TEA TOWELS ,13363.35,5141,408,0.0007691223333440315,0.4723320857843922,A
84050,PINK HEART SHAPE EGG FRYING PAN,13316.63,9547,557,0.0007664333821892812,0.47309851916658147,A
22191,IVORY DINER WALL CLOCK,13271.9,1629,475,0.0007638589646988706,0.47386237813128035,A
22271,FELTCRAFT DOLL ROSIE,13244.460000000001,4744,691,0.0007622796663322963,0.47462465779761265,A
79323P,PINK CHERRY LIGHTS,13198.1,2234,229,0.0007596114348354165,0.4753842692324481,A
22295,HEART FILIGREE DOVE LARGE,13184.07,8159,620,0.0007588039437245186,0.4761430731761726,A
22692,DOORMAT WELCOME TO OUR HOME,13103.81,1935,460,0.0007541846111114993,0.4768972577872841,A
21094,SET/6 RED SPOTTY PAPER PLATES,13068.56,17752,692,0.0007521558112783453,0.47764941359856244,A
23200,JUMBO BAG PEARS,13034.92,6729,470,0.0007502196743595568,0.478399633272922,A
23108,SET OF 10 LED DOLLY LIGHTS,12972.73,2192,351,0.0007466403534624266,0.47914627362638446,A
23313,VINTAGE CHRISTMAS BUNTING,12960.12,2748,359,0.0007459145898909069,0.4798921882162754,A
23356,LOVE HOT WATER BOTTLE,12954.75,2325,449,0.0007456055216610051,0.4806377937379364,A
22236,CAKE STAND 3 TIER MAGIC GARDEN,12951.9,1074,391,0.0007454414910361968,0.4813832352289726,A
22730,ALARM CLOCK BAKELIKE IVORY,12951.5,3451,616,0.0007454184691941185,0.4821286536981667,A
21390,FILIGRIS HEART WITH BUTTERFLY,12849.14,10622,482,0.0007395271798062708,0.482868180877973,A
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,12846.140000000001,4538,714,0.0007393545159906833,0.4836075353939637,A
35970,ZINC FOLKART SLEIGH BELLS,12806.27,7851,545,0.0007370598138815245,0.4843445952078452,A
15044A,PINK PAPER PARASOL ,12803.78,4894,194,0.0007369165029145868,0.48508151171075975,A
22621,TRADITIONAL KNITTING NANCY,12780.57,8365,719,0.000735580660527991,0.48581709237128773,A
21704,BAG 250g SWIRLY MARBLES,12750.539999999999,16824,464,0.0007338522957339595,0.4865509446670217,A
22636,CHILDS BREAKFAST SET CIRCUS PARADE,12716.380000000001,1565,460,0.0007318862304204691,0.4872828308974422,A
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12669.04,5331,645,0.0007291615954104974,0.48801199249285265,A
22946,WOODEN ADVENT CALENDAR CREAM,12588.45,869,208,0.0007245232697777634,0.48873651576263044,A
22952,60 CAKE CASES VINTAGE CHRISTMAS,12556.77,25179,801,0.0007226999398851587,0.4894592157025156,A
22655,VINTAGE RED KITCHEN CABINET,12550.0,75,52,0.0007223102952079827,0.4901815259977236,A
C2,CARRIAGE,12546.0,249,248,0.0007220800767871993,0.4909036060745108,A
48116,DOORMAT MULTICOLOUR STRIPE,12541.22,2273,193,0.0007218049657743631,0.4916254110402851,A
48187,DOOR MAT NEW ENGLAND,12520.95,1953,423,0.0007206383339270431,0.49234604937421217,A
22150,3 STRIPEY MICE FELTCRAFT,12515.65,6971,717,0.000720333294519505,0.49306638266873165,A
21871,SAVE THE PLANET MUG,12515.44,11099,600,0.000720321208052414,0.4937867038767841,A
23301,GARDENERS KNEELING PAD KEEP CALM ,12463.78,7722,756,0.0007173479371479962,0.4945040518139321,A
62018,SOMBRERO ,12413.8,9548,123,0.0007144713579803072,0.4952185231719124,A
21259,VICTORIAN SEWING BOX SMALL ,12409.960000000001,2171,553,0.0007142503482963552,0.49593277352020876,A
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12407.83,3407,621,0.000714127756987288,0.4966469012771961,A
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12354.22,10290,625,0.0007110422546027381,0.4973579435317988,A
48129,DOORMAT TOPIARY,12345.7,2048,300,0.0007105518893664695,0.49806849542116527,A
22766,PHOTO FRAME CORNICE,12280.18,4246,580,0.0007067809116340371,0.49877527633279933,A
22355,CHARLOTTE BAG SUKI DESIGN,12268.65,15411,957,0.0007061173070361289,0.49948139363983546,A
22627,MINT KITCHEN SCALES,12219.99,1476,558,0.0007033166999472985,0.5001847103397827,A
22303,COFFEE MUG APPLES DESIGN,12179.95,5310,480,0.0007010122135552566,0.500885722553338,A
75049L,LARGE CIRCULAR MIRROR MOBILE,12173.5,13566,230,0.0007006409863517432,0.5015863635396897,A
21912,VINTAGE SNAKES & LADDERS,12157.97,3387,615,0.0006997471633330515,0.5022861107030228,A
22485,SET OF 2 WOODEN MARKET CRATES,12146.25,995,341,0.0006990726233601562,0.5029851833263829,A
22776,SWEETHEART CAKESTAND 3 TIER,12130.4,1292,466,0.0006981603828678019,0.5036833437092507,A
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12124.119999999999,15376,889,0.0006977989399471719,0.5043811426491979,A
21669,BLUE STRIPE CERAMIC DRAWER KNOB,12115.21,9897,639,0.0006972861284148768,0.5050784287776128,A
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,12089.2,2944,283,0.0006957891331337327,0.5057742179107465,A
85042,ANTIQUE LILY FAIRY LIGHTS,12081.0,2668,281,0.0006953171853711266,0.5064695350961176,A
20724,RED RETROSPOT CHARLOTTE BAG,12034.8,15168,908,0.0006926581626110781,0.5071621932587287,A
23207,LUNCH BAG ALPHABET DESIGN,11994.41,7533,647,0.0006903335321072176,0.5078525267908359,A
21217,RED RETROSPOT ROUND CAKE TINS,11983.6,1268,350,0.0006897113668250503,0.508542238157661,A
22366,DOORMAT AIRMAIL ,11946.53,1943,320,0.00068757781761044,0.5092298159752714,A
22553,PLASTERS IN TIN SKULLS,11913.75,7363,905,0.0006856911776521198,0.5099155071529236,A
21535,RED RETROSPOT SMALL MILK JUG,11908.050000000001,4943,713,0.0006853631164025036,0.5106008702693261,A
DOT,DOTCOM POSTAGE,11906.36,16,16,0.0006852658491197225,0.5112861361184459,A
22846,BREAD BIN DINER STYLE RED ,11879.06,771,309,0.0006836946083978756,0.5119698307268438,A
21888,BINGO SET,11877.45,3219,626,0.0006836019454835103,0.5126534326723273,A
15056P,EDWARDIAN PARASOL PINK,11872.810000000001,2436,321,0.0006833348921154016,0.5133367675644427,A
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,11818.65,9592,814,0.000680217734697994,0.5140169852991406,A
84212,"ASSORTED FLOWER COLOUR ""LEIS""",11759.77,24665,258,0.0006768289195440621,0.5146938142186847,A
22584,PACK OF 6 PANNETONE GIFT BOXES,11725.480000000001,4793,498,0.0006748553721318963,0.5153686695908165,A
21955,DOORMAT UNION JACK GUNS AND ROSES,11722.24,2078,275,0.0006746688952110615,0.5160433384860276,A
79323W, WHITE CHERRY LIGHTS,11697.300000000001,1986,215,0.0006732334833574771,0.516716571969385,A
20723,STRAWBERRY CHARLOTTE BAG,11654.8,14542,988,0.0006707874126366531,0.5173873593820217,A
23077,DOUGHNUT LIP GLOSS ,11615.7,9642,308,0.0006685370275734952,0.5180558964095953,A
22654,DELUXE SEWING KIT ,11611.27,2045,440,0.0006682820606724775,0.5187241784702677,A
23174,REGENCY SUGAR BOWL GREEN,11567.24,2954,268,0.000665747931405704,0.5193899264016735,A
21156,RETROSPOT CHILDRENS APRON,11562.37,6437,526,0.0006654676404784002,0.5200553940421518,A
22464,HANGING METAL HEART LANTERN,11530.56,7388,645,0.00066363682848712,0.520719030870639,A
22838,3 TIER CAKE TIN RED AND CREAM,11467.38,844,220,0.0006600005285308459,0.5213790313991699,A
21668,RED STRIPE CERAMIC DRAWER KNOB,11446.75,9391,614,0.0006588131770256555,0.5220378445761955,A
22804,CANDLEHOLDER PINK HANGING HEART,11400.75,4069,521,0.0006561656651866461,0.5226940102413822,A
22192,BLUE DINER WALL CLOCK,11358.78,1373,511,0.0006537500984065761,0.5233477603397888,A
47567B,TEA TIME KITCHEN APRON,11321.320000000002,2128,320,0.0006515941028959394,0.5239993544426848,A
21080,SET/20 RED SPOTTY PAPER NAPKINS ,11310.21,15165,781,0.0006509546712322134,0.524650309113917,A
22207,FRYING PAN UNION FLAG,11283.86,2858,324,0.0006494381073853026,0.5252997472213022,A
22365,DOORMAT RESPECTABLE HOUSE,11282.69,1863,244,0.0006493707684972235,0.5259491179897995,A
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,11229.27,14329,890,0.0006462962014876608,0.5265954141912872,A
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,11187.26,8514,697,0.000643878332523383,0.5272392925238105,A
22082,RIBBON REEL STRIPES DESIGN ,11166.78,6878,819,0.0006426996142089719,0.5278819921380195,A
20969,RED FLORAL FELTCRAFT SHOULDER BAG,11155.41,3090,518,0.000642045218347895,0.5285240373563673,A
22623,BOX OF VINTAGE JIGSAW BLOCKS ,11129.42,2195,500,0.0006405493741588547,0.5291645867305261,A
22750,FELTCRAFT PRINCESS LOLA DOLL,11094.51,3039,597,0.0006385401428914675,0.5298031268734176,A
21906,PHARMACIE FIRST AID TIN,11093.9,1642,311,0.0006385050345822979,0.5304416319079999,A
22088,PAPER BUNTING COLOURED LACE,11086.900000000001,4038,478,0.0006381021523459271,0.5310797340603458,A
21485,RED SPOT HEART HOT WATER BOTTLE,11031.1,2362,410,0.0006348906053759983,0.5317146246657218,A
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,11022.43,9171,563,0.0006343916069489502,0.5323490162726708,A
84987,SET OF 36 TEATIME PAPER DOILIES,11012.88,7832,642,0.0006338419604693297,0.5329828582331402,A
22444,GROW YOUR OWN PLANT IN A CAN ,10976.56,8960,328,0.0006317515772086162,0.5336146098103488,A
22151,PLACE SETTING WHITE HEART,10910.31,27085,645,0.0006279385846143908,0.5342425483949632,A
47599A,PINK PARTY BAGS,10841.48,5878,325,0.0006239771011387602,0.5348665254961019,A
22301,COFFEE MUG CAT + BIRD DESIGN,10831.29,4733,466,0.0006233906197118145,0.5354899161158138,A
22631,CIRCUS PARADE LUNCH BOX ,10791.83,5871,468,0.000621119514990786,0.5361110356308045,A
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,10779.640000000001,5681,426,0.0006204179243534486,0.536731453555158,A
21671,RED SPOT CERAMIC DRAWER KNOB,10762.47,8931,568,0.0006194297117822356,0.5373508832669401,A
84988,SET OF 72 PINK HEART PAPER DOILIES,10729.4,7595,618,0.0006175263809884088,0.5379684096479286,A
35400,WOODEN BOX ADVENT CALENDAR ,10710.1,1239,331,0.0006164155771081288,0.5385848252250367,A
47591D,PINK FAIRY CAKE CHILDRENS APRON,10704.21,5839,682,0.0006160765804835251,0.5392009018055203,A
22667,RECIPE BOX RETROSPOT ,10702.150000000001,3841,645,0.0006159580179968218,0.5398168598235171,A
21260,FIRST AID TIN,10675.6,3370,442,0.0006144299432288717,0.540431289766746,A
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,10667.05,2749,363,0.0006139378513544472,0.5410452276181005,A
22950,36 DOILIES VINTAGE CHRISTMAS,10590.4,7744,299,0.0006095262908661849,0.5416547539089667,A
22649,STRAWBERRY FAIRY CAKE TEAPOT,10577.95,2203,410,0.0006088097360314965,0.5422635636449982,A
21937,STRAWBERRY   PICNIC BAG,10572.95,3801,499,0.0006085219630055172,0.5428720856080037,A
22616,PACK OF 12 LONDON TISSUES ,10519.359999999999,37084,633,0.0006054376117130713,0.5434775232197168,A
22417,PACK OF 60 SPACEBOY CAKE CASES,10465.49,20867,911,0.0006023371451311705,0.5440798603648479,A
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,10432.08,2258,286,0.0006004142457715771,0.5446802746106195,A
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,10423.199999999999,7488,449,0.0005999031608774378,0.545280177771497,A
21844,RED RETROSPOT MUG,10415.650000000001,3787,297,0.0005994686236082093,0.5458796463951051,A
22988,SOLDIERS EGG CUP ,10415.22,9033,349,0.0005994438751279749,0.5464790902702331,A
21172,PARTY METAL SIGN ,10392.72,7444,804,0.0005981488965110681,0.5470772391667442,A
22637,PIGGY BANK RETROSPOT ,10377.02,4278,496,0.0005972452892094933,0.5476744844559537,A
21868,POTTING SHED TEA MUG,10353.86,8770,719,0.0005959123245531573,0.5482703967805068,A
48185,DOOR MAT FAIRY CAKE,10347.72,1640,316,0.0005955589392772547,0.548865955719784,A
23209,LUNCH BAG VINTAGE DOILY ,10347.66,6438,538,0.0005955554860009429,0.549461511205785,A
21326,AGED GLASS SILVER T-LIGHT HOLDER,10338.6,17004,532,0.0005950340412778685,0.5500565452470629,A
22580,ADVENT CALENDAR GINGHAM SACK,10338.230000000001,1785,388,0.0005950127460739461,0.5506515579931369,A
23209,LUNCH BAG DOILEY PATTERN ,10323.05,6477,464,0.0005941390671670729,0.551245697060304,A
22109,FULL ENGLISH BREAKFAST PLATE,10321.92,2872,389,0.0005940740304632016,0.5518397710907672,A
22768,FAMILY PHOTO FRAME CORNICE,10310.19,1114,320,0.0005933989149442543,0.5524331700057115,A
21907,I'M ON HOLIDAY METAL SIGN,10306.150000000001,4990,694,0.0005931663943392631,0.5530263364000507,A
22729,ALARM CLOCK BAKELIKE ORANGE,10300.44,2797,500,0.0005928377575435947,0.5536191741575943,A
22488,NATURAL SLATE RECTANGLE CHALKBOARD,10285.61,6453,653,0.0005919842227485401,0.5542111583803428,A
22508,DOORSTOP RETROSPOT HEART,10283.5,2695,577,0.0005918627825315769,0.5548030211628744,A
21121,SET/10 RED POLKADOT PARTY CANDLES,10238.49,8541,438,0.0005892722497517115,0.5553922934126261,A
22468,BABUSHKA LIGHTS STRING OF 10,10229.64,1630,335,0.0005887628914957281,0.5559810563041218,A
22274,FELTCRAFT DOLL EMILY,10227.310000000001,3675,578,0.0005886287892656218,0.5565696850933873,A
22663,JUMBO BAG DOLLY GIRL DESIGN,10206.78,5367,526,0.0005874471932209509,0.5571571322866082,A
21210,SET OF 72 RETROSPOT PAPER  DOILIES,10177.119999999999,7259,482,0.0005857401236308417,0.5577428724102391,A
23170,REGENCY TEA PLATE ROSES ,10170.99,6563,328,0.0005853873139009912,0.5583282597241401,A
21524,DOOR MAT SPOTTY HOME SWEET HOME,10121.69,1733,256,0.0005825498718648356,0.5589108095960049,A
22367,CHILDRENS APRON SPACEBOY DESIGN,10120.289999999999,5455,714,0.0005824692954175614,0.5594932788914225,A
22302,COFFEE MUG PEARS  DESIGN,10043.41,4808,352,0.000578044497370104,0.5600713233887926,A
21624,VINTAGE UNION JACK DOORSTOP,9987.98,1710,350,0.0005748542456040978,0.5606461776343967,A
22791,T-LIGHT GLASS FLUTED ANTIQUE,9985.630000000001,8698,332,0.0005747189922818876,0.5612208966266786,A
20828,GLITTER BUTTERFLY CLIPS,9951.0,4220,499,0.000572725876303955,0.5617936225029826,A
23208,LUNCH BAG VINTAGE LEAF DESIGN,9950.35,6191,597,0.0005726884658105777,0.5623663109687932,A
23300,GARDENERS KNEELING PAD CUP OF TEA ,9933.69,6285,635,0.0005717296060880148,0.5629380405748812,A
21429,RED GINGHAM ROSE JEWELLERY BOX,9907.5,5930,764,0.0005702222509779354,0.5635082628258591,A
21670,BLUE SPOT CERAMIC DRAWER KNOB,9894.93,8061,580,0.0005694987895906234,0.5640777616154498,A
22418,10 COLOUR SPACEBOY PEN,9878.1,11892,472,0.0005685301455851772,0.564646291761035,A
48111,DOOR MAT 3 SMILEY CATS,9861.69,1773,246,0.0005675856745139133,0.5652138774355489,A
84997C,CHILDRENS CUTLERY POLKADOT BLUE,9827.25,2523,211,0.0005656034939109679,0.5657794809294598,A
21833,CAMOUFLAGE LED TORCH,9797.310000000001,5931,337,0.0005638803090314041,0.5663433612384913,A
21982,PACK OF 12 SUKI TISSUES ,9774.279999999999,31340,521,0.0005625548264737434,0.566905916064965,A
22620,4 TRADITIONAL SPINNING TOPS,9763.68,7559,654,0.0005619447476586675,0.5674678608126237,A
22834,HAND WARMER BABUSHKA DESIGN,9747.83,6378,479,0.0005610325071663131,0.56802889331979,A
23343,JUMBO BAG VINTAGE CHRISTMAS ,9742.1,4905,385,0.000560702719278541,0.5685895960390686,A
22900, SET 2 TEA TOWELS I LOVE LONDON ,9726.85,3511,331,0.0005598250115493042,0.5691494210506178,A
48194,DOOR MAT HEARTS,9715.06,1654,281,0.000559146442754045,0.5697085674933718,A
23076,ICE CREAM SUNDAE LIP GLOSS,9638.16,7896,248,0.0005547204936144837,0.5702632879869863,A
21922,UNION STRIPE WITH FRINGE  HAMMOCK,9624.04,1280,330,0.0005539078225891183,0.5708171958095755,A
84997B,CHILDRENS CUTLERY RETROSPOT RED ,9603.68,2492,229,0.0005527360108273306,0.5713699318204027,A
22970,LONDON BUS COFFEE MUG,9582.15,4213,276,0.0005514968601774638,0.5719214286805802,A
21257,VICTORIAN SEWING BOX MEDIUM,9550.49,1267,360,0.0005496746813769631,0.5724711033619572,A
21086,SET/6 RED SPOTTY PAPER CUPS,9513.300000000001,15834,621,0.0005475342256097293,0.5730186375875669,A
16014,SMALL CHINESE STYLE SCISSOR,9512.68,29354,92,0.0005474985417545078,0.5735661361293214,A
22966,GINGERBREAD MAN COOKIE CUTTER,9497.91,7946,610,0.000546648460235765,0.5741127845895572,A
22795,SWEETHEART RECIPE BOOK STAND,9465.55,1465,402,0.0005447859932116271,0.5746575705827688,A
22968,ROSE COTTAGE KEEPSAKE BOX ,9409.199999999999,1036,243,0.0005415427912088406,0.5751991133739777,A
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",9376.67,2061,283,0.0005396705399018196,0.5757387839138794,A
21974,SET OF 36 PAISLEY FLOWER DOILIES,9374.96,6652,557,0.0005395721215269346,0.5762783560354063,A
20829,GLITTER HANGING BUTTERFLY STRING,9350.390000000001,4700,404,0.0005381580048772726,0.5768165140402836,A
21890,S/6 WOODEN SKITTLES IN COTTON BAG,9347.16,3296,411,0.0005379721035024898,0.577354486143786,A
48184,DOOR MAT ENGLISH ROSE ,9343.43,1445,291,0.0005377574248251094,0.5778922435686111,A
84792,ENCHANTED BIRD COATHANGER 5 HOOK,9326.33,2201,437,0.0005367732410762601,0.5784290168096874,A
22064,PINK DOUGHNUT TRINKET POT ,9302.1,6214,479,0.0005353786929923646,0.5789643955026798,A
22656,VINTAGE BLUE KITCHEN CABINET,9290.0,45,37,0.0005346822822694948,0.5794990777849492,A
85099B,RED RETROSPOT JUMBO BAG ,9289.35,5333,183,0.0005346448717761175,0.5800337226567254,A
22120,WELCOME  WOODEN BLOCK LETTERS,9289.2,967,316,0.0005346362385853381,0.5805683588953107,A
22740,POLKADOT PEN,9276.83,11303,180,0.0005339242881190654,0.5811022831834297,A
23240,SET OF 4 KNICK KNACK TINS DOILY ,9237.3,2286,312,0.0005316491545756731,0.5816339323380054,A
22668,PINK BABY BUNTING,9236.86,3290,381,0.000531623830549387,0.5821655561685548,A
84880,WHITE WIRE EGG HOLDER,9227.800000000001,1668,327,0.0005311023858263126,0.5826966585543811,A
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,9227.380000000001,2558,253,0.0005310782128921304,0.5832277367672732,A
22840,ROUND CAKE TIN VINTAGE RED,9211.630000000001,1233,367,0.0005301717278602957,0.5837579084951335,A
23171,REGENCY TEA PLATE GREEN ,9184.9,5966,270,0.0005286332932634103,0.5842865417883969,A
22978,PANTRY ROLLING PIN,9180.53,2406,197,0.0005283817796387046,0.5848149235680355,A
21756,BATH BUILDING BLOCK WORD,9164.78,1543,519,0.0005274752946068698,0.5853423988626424,A
22694,WICKER STAR ,9115.800000000001,4428,720,0.0005246562700443768,0.5858670551326868,A
22904,CALENDAR PAPER CUT DESIGN,9110.29,3195,398,0.0005243391441697477,0.5863913942768565,A
85014A,BLACK/BLUE POLKADOT UMBRELLA,9085.49,1622,357,0.0005229117899608904,0.5869143060668174,A
82552,WASHROOM METAL SIGN,9080.01,6746,654,0.0005225963907244172,0.5874369024575418,A
22380,TOY TIDY SPACEBOY  ,9044.0,4654,549,0.0005205238493913144,0.587957426306933,A
22767,TRIPLE PHOTO FRAME CORNICE ,9035.63,977,279,0.0005200421173458251,0.5884774684242788,A
22300,COFFEE MUG DOG + BALL DESIGN,9021.390000000001,3923,411,0.0005192225397678362,0.5889966909640467,A
22198,LARGE POPCORN HOLDER ,9006.2,5700,411,0.0005183482853149111,0.5895150392493617,A
