StockCode,Description,ABC_Class,Velocity,AvgDailyQty,SafetyStock,ReorderPoint,CurrentStock,EOQ,ReorderRecommended
84946,ANTIQUE SILVER T-LIGHT GLASS,A,Fast Moving,68.15263157894736,5906.9,6384.0,9576.0,705.0,0
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,A,Normal,6.252873563218391,1482.2,1526.0,1144.0,214.0,1
20685,DOOR MAT RED SPOT,A,Normal,22.462962962962962,2782.8,2940.0,3969.0,405.0,0
22041,"RECORD FRAME 7"" SINGLE SIZE ",A,Normal,29.504310344827587,3237.5,3444.0,5166.0,464.0,0
21843,RETRO SPOT CAKE STAND,A,Normal,14.31,1985.8,2086.0,939.0,323.0,1
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,A,Normal,23.065934065934066,3058.5,3220.0,2898.0,410.0,1
20719,WOODLAND CHARLOTTE BAG,A,Normal,40.141350210970465,4759.0,5040.0,3024.0,541.0,1
22634,CHILDS BREAKFAST SET SPACEBOY ,A,Normal,6.025925925925926,895.8,938.0,281.0,210.0,1
22502,PICNIC BASKET WICKER SMALL,A,Normal,11.892430278884461,1316.8,1400.0,1680.0,295.0,0
22652,TRAVEL SEWING KIT,A,Normal,30.97019867549669,11543.2,11760.0,15876.0,475.0,0
21975,PACK OF 60 DINOSAUR CAKE CASES,A,Fast Moving,63.151329243353786,13781.9,14224.0,4267.0,679.0,1
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,A,Normal,19.912280701754387,8344.6,8484.0,3818.0,381.0,1
22635,CHILDS BREAKFAST SET DOLLY GIRL ,A,Normal,6.2421875,1118.3,1162.0,697.0,213.0,1
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,A,Normal,13.448387096774194,4945.9,5040.0,4536.0,313.0,1
21914,BLUE HARMONICA IN BOX ,A,Normal,33.51274787535411,4371.4,4606.0,2764.0,495.0,1
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,A,Normal,7.170807453416149,1993.8,2044.0,1840.0,229.0,1
17003,BROCADE RING PURSE ,A,Fast Moving,260.52788104089217,153912.3,155736.0,256964.0,1379.0,0
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,A,Normal,38.77,7148.6,7420.0,7791.0,532.0,0
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,A,Normal,18.929906542056074,2317.5,2450.0,1838.0,372.0,1
21891,TRADITIONAL WOODEN SKIPPING ROPE,A,Normal,34.37243401759531,10091.4,10332.0,6199.0,501.0,1
82582,AREA PATROLLED METAL SIGN,A,Normal,18.78772378516624,3060.5,3192.0,3352.0,370.0,0
84375,SET OF 20 KIDS COOKIE CUTTERS,A,Normal,21.026011560693643,2232.8,2380.0,3927.0,392.0,0
20750,RED RETROSPOT MINI CASES,A,Normal,7.833333333333333,1121.2,1176.0,1058.0,239.0,1
22193,RED DINER WALL CLOCK,A,Normal,5.707395498392283,1696.0,1736.0,521.0,204.0,1
85014B,RED RETROSPOT UMBRELLA,A,Normal,11.51101321585903,4049.4,4130.0,2478.0,290.0,1
21889,WOODEN BOX OF DOMINOES,A,Normal,29.360696517412936,4162.5,4368.0,2621.0,463.0,1
21258,VICTORIAN SEWING BOX LARGE,A,Normal,5.769953051643192,939.6,980.0,1176.0,205.0,0
22487,WHITE WOOD GARDEN PLANT LADDER,A,Normal,4.018518518518518,433.9,462.0,139.0,171.0,1
22993,SET OF 4 PANTRY JELLY MOULDS,A,Fast Moving,49.0375,3408.7,3752.0,5628.0,598.0,0
22759,SET OF 3 NOTEBOOKS IN PARCEL,A,Normal,31.642857142857142,9256.5,9478.0,14217.0,481.0,0
21484,CHICK GREY HOT WATER BOTTLE,A,Normal,14.694244604316546,1381.1,1484.0,2003.0,328.0,0
21165,BEWARE OF THE CAT METAL SIGN ,A,Normal,21.98547215496368,4550.1,4704.0,7762.0,401.0,0
22619,SET OF 6 SOLDIER SKITTLES,A,Normal,12.666666666666666,2151.3,2240.0,2352.0,304.0,0
21770,OPEN CLOSED METAL SIGN,A,Normal,10.454873646209386,9502.8,9576.0,5746.0,276.0,1
22384,LUNCH BAG PINK RETROSPOT,A,Fast Moving,44.35532994923858,3469.5,3780.0,3402.0,569.0,1
84378,SET OF 3 HEART COOKIE CUTTERS,A,Normal,26.332535885167463,10665.7,10850.0,17902.0,438.0,0
22837,HOT WATER BOTTLE BABUSHKA ,A,Normal,36.38823529411765,6479.3,6734.0,8081.0,515.0,0
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,A,Normal,18.19047619047619,3288.7,3416.0,3074.0,364.0,1
84997D,CHILDRENS CUTLERY POLKADOT PINK,A,Normal,19.17391304347826,6081.8,6216.0,2797.0,374.0,1
21380,WOODEN HAPPY BIRTHDAY GARLAND,A,Normal,13.974212034383955,4018.2,4116.0,6791.0,319.0,0
22606,WOODEN SKITTLES GARDEN SET,A,Normal,4.913461538461538,2807.6,2842.0,3410.0,189.0,0
35004C,SET OF 3 COLOURED  FLYING DUCKS,A,Normal,16.869822485207102,2317.9,2436.0,1096.0,351.0,1
48111,DOORMAT 3 SMILEY CATS,A,Normal,10.601851851851851,7205.8,7280.0,3276.0,278.0,1
22940,FELTCRAFT CHRISTMAS FAIRY,A,Normal,17.572192513368982,4581.0,4704.0,4939.0,358.0,0
21217,RED SPOTTY ROUND CAKE TINS,A,Normal,7.0049504950495045,847.0,896.0,1075.0,226.0,0
21169,YOU'RE CONFUSING ME METAL SIGN ,A,Normal,26.187878787878788,5864.7,6048.0,2722.0,437.0,1
47556B,TEA TIME TEA TOWELS ,A,Normal,23.15765765765766,18037.9,18200.0,5460.0,411.0,1
84050,PINK HEART SHAPE EGG FRYING PAN,A,Normal,30.796774193548387,8436.4,8652.0,3893.0,474.0,1
22191,IVORY DINER WALL CLOCK,A,Normal,6.170454545454546,4884.8,4928.0,2957.0,212.0,1
22271,FELTCRAFT DOLL ROSIE,A,Normal,12.55026455026455,2208.1,2296.0,689.0,303.0,1
79323P,PINK CHERRY LIGHTS,A,Normal,24.822222222222223,1702.2,1876.0,2814.0,426.0,0
22295,HEART FILIGREE DOVE LARGE,A,Normal,24.875,3521.9,3696.0,3881.0,426.0,0
22692,DOORMAT WELCOME TO OUR HOME,A,Normal,7.329545454545454,4204.7,4256.0,5746.0,231.0,0
21094,SET/6 RED SPOTTY PAPER PLATES,A,Fast Moving,44.26932668329177,12290.1,12600.0,20790.0,568.0,0
23200,JUMBO BAG PEARS,A,Normal,39.81656804733728,3109.3,3388.0,3557.0,539.0,0
23108,SET OF 10 LED DOLLY LIGHTS,A,Normal,15.43661971830986,5715.9,5824.0,6989.0,336.0,0
23313,VINTAGE CHRISTMAS BUNTING,A,Normal,26.423076923076923,2237.0,2422.0,2543.0,439.0,0
23356,LOVE HOT WATER BOTTLE,A,Normal,25.27173913043478,3925.1,4102.0,1846.0,430.0,1
22236,CAKE STAND 3 TIER MAGIC GARDEN,A,Normal,4.313253012048193,501.8,532.0,160.0,177.0,1
22730,ALARM CLOCK BAKELIKE IVORY,A,Normal,12.503623188405797,3426.5,3514.0,4217.0,302.0,0
21390,FILIGRIS HEART WITH BUTTERFLY,A,Normal,34.26451612903226,4128.1,4368.0,7207.0,500.0,0
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,A,Normal,12.711484593837534,3173.0,3262.0,2936.0,305.0,1
35970,ZINC FOLKART SLEIGH BELLS,A,Fast Moving,43.86033519553072,3725.0,4032.0,4234.0,566.0,0
15044A,PINK PAPER PARASOL ,A,Normal,31.371794871794872,48864.4,49084.0,80989.0,479.0,0
22621,TRADITIONAL KNITTING NANCY,A,Normal,26.983870967741936,3297.1,3486.0,4183.0,444.0,0
21704,BAG 250g SWIRLY MARBLES,A,Fast Moving,59.23943661971831,27179.3,27594.0,20696.0,658.0,1
22636,CHILDS BREAKFAST SET CIRCUS PARADE,A,Normal,5.7536764705882355,1387.7,1428.0,1285.0,205.0,1
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,A,Normal,15.231428571428571,2497.4,2604.0,1953.0,333.0,1
22946,WOODEN ADVENT CALENDAR CREAM,A,Normal,7.62280701754386,786.6,840.0,1260.0,236.0,0
22952,60 CAKE CASES VINTAGE CHRISTMAS,A,Fast Moving,131.140625,15560.0,16478.0,7415.0,978.0,1
22655,VINTAGE RED KITCHEN CABINET,A,Slow Moving,1.6666666666666667,72.3,84.0,113.0,110.0,0
C2,CARRIAGE,A,Slow Moving,1.3532608695652173,32.5,42.0,63.0,99.0,0
48116,DOORMAT MULTICOLOUR STRIPE,A,Normal,16.120567375886523,5767.2,5880.0,7056.0,343.0,0
48187,DOOR MAT NEW ENGLAND,A,Normal,12.283018867924529,1664.0,1750.0,525.0,299.0,1
22150,3 STRIPEY MICE FELTCRAFT,A,Normal,19.046448087431695,10450.7,10584.0,9526.0,373.0,1
21871,SAVE THE PLANET MUG,A,Normal,31.802292263610315,11313.4,11536.0,19034.0,482.0,0
23301,GARDENERS KNEELING PAD KEEP CALM ,A,Fast Moving,45.69230769230769,3852.2,4172.0,3129.0,578.0,1
62018,SOMBRERO ,A,Fast Moving,91.8076923076923,13357.3,14000.0,23100.0,819.0,0
21259,VICTORIAN SEWING BOX SMALL ,A,Normal,6.461309523809524,2782.8,2828.0,3818.0,217.0,0
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,A,Normal,12.344202898550725,2041.6,2128.0,1596.0,300.0,1
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,A,Normal,26.866840731070496,2835.9,3024.0,2722.0,443.0,1
48129,DOORMAT TOPIARY,A,Normal,9.43778801843318,4413.9,4480.0,4704.0,262.0,0
22766,PHOTO FRAME CORNICE,A,Normal,15.553113553113553,5883.1,5992.0,9887.0,337.0,0
22355,CHARLOTTE BAG SUKI DESIGN,A,Normal,37.31476997578692,3994.8,4256.0,4469.0,522.0,0
22627,MINT KITCHEN SCALES,A,Normal,4.936454849498328,553.4,588.0,970.0,190.0,0
22303,COFFEE MUG APPLES DESIGN,A,Normal,16.38888888888889,5933.3,6048.0,5443.0,346.0,1
75049L,LARGE CIRCULAR MIRROR MOBILE,A,Fast Moving,77.07954545454545,8868.4,9408.0,14112.0,750.0,0
21912,VINTAGE SNAKES & LADDERS,A,Normal,9.70487106017192,2956.1,3024.0,2722.0,266.0,1
22485,SET OF 2 WOODEN MARKET CRATES,A,Normal,4.1115702479338845,503.2,532.0,878.0,173.0,0
22776,SWEETHEART CAKESTAND 3 TIER,A,Normal,6.558375634517766,472.1,518.0,699.0,219.0,0
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,A,Fast Moving,82.66666666666667,11979.3,12558.0,13186.0,777.0,0
21669,BLUE STRIPE CERAMIC DRAWER KNOB,A,Normal,27.115068493150684,3044.2,3234.0,1455.0,445.0,1
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,A,Normal,19.241830065359476,8209.3,8344.0,5006.0,375.0,1
85042,ANTIQUE LILY FAIRY LIGHTS,A,Normal,15.976047904191617,2352.2,2464.0,2587.0,342.0,0
20724,RED RETROSPOT CHARLOTTE BAG,A,Fast Moving,47.1055900621118,4290.3,4620.0,6237.0,586.0,0
23207,LUNCH BAG ALPHABET DESIGN,A,Normal,38.829896907216494,6406.2,6678.0,7012.0,532.0,0
21217,RED RETROSPOT ROUND CAKE TINS,A,Normal,5.981132075471698,1652.1,1694.0,2795.0,209.0,0
22366,DOORMAT AIRMAIL ,A,Normal,8.635555555555555,4139.6,4200.0,5040.0,251.0,0
22553,PLASTERS IN TIN SKULLS,A,Normal,18.9280205655527,2555.5,2688.0,1613.0,372.0,1
21535,RED RETROSPOT SMALL MILK JUG,A,Normal,13.617079889807162,3348.7,3444.0,5166.0,315.0,0
DOT,DOTCOM POSTAGE,A,Slow Moving,1.0,7.0,14.0,13.0,85.0,1
22846,BREAD BIN DINER STYLE RED ,A,Normal,4.259668508287293,544.2,574.0,689.0,176.0,0
21888,BINGO SET,A,Normal,9.276657060518732,2119.1,2184.0,3604.0,260.0,0
15056P,EDWARDIAN PARASOL PINK,A,Normal,10.024691358024691,8329.8,8400.0,5040.0,271.0,1
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,A,Normal,22.783847980997624,6056.5,6216.0,4662.0,408.0,1
84212,"ASSORTED FLOWER COLOUR ""LEIS""",A,Fast Moving,123.325,22656.7,23520.0,38808.0,949.0,0
22584,PACK OF 6 PANNETONE GIFT BOXES,A,Normal,17.621323529411764,3908.7,4032.0,1210.0,359.0,1
21955,DOORMAT UNION JACK GUNS AND ROSES,A,Normal,10.656410256410256,4167.4,4242.0,3182.0,279.0,1
79323W, WHITE CHERRY LIGHTS,A,Normal,28.37142857142857,2125.4,2324.0,697.0,455.0,1
20723,STRAWBERRY CHARLOTTE BAG,A,Normal,31.476190476190474,3503.7,3724.0,3352.0,479.0,1
23077,DOUGHNUT LIP GLOSS ,A,Fast Moving,63.854304635761586,6553.0,7000.0,11550.0,683.0,0
22654,DELUXE SEWING KIT ,A,Normal,9.008810572687224,1182.9,1246.0,1869.0,256.0,0
23174,REGENCY SUGAR BOWL GREEN,A,Normal,22.899224806201552,9667.7,9828.0,8845.0,409.0,1
21156,RETROSPOT CHILDRENS APRON,A,Normal,23.929368029739777,8582.5,8750.0,9188.0,418.0,0
22464,HANGING METAL HEART LANTERN,A,Normal,19.91374663072776,3052.6,3192.0,4309.0,381.0,0
22838,3 TIER CAKE TIN RED AND CREAM,A,Normal,5.820689655172414,1317.3,1358.0,2241.0,206.0,0
21668,RED STRIPE CERAMIC DRAWER KNOB,A,Normal,24.519582245430808,3188.4,3360.0,1008.0,423.0,1
22804,CANDLEHOLDER PINK HANGING HEART,A,Normal,16.211155378486055,4534.5,4648.0,2092.0,344.0,1
22192,BLUE DINER WALL CLOCK,A,Normal,4.372611464968153,529.4,560.0,252.0,179.0,1
47567B,TEA TIME KITCHEN APRON,A,Normal,9.374449339207048,2034.4,2100.0,1260.0,262.0,1
21080,SET/20 RED SPOTTY PAPER NAPKINS ,A,Fast Moving,63.1875,11891.7,12334.0,7400.0,679.0,1
22207,FRYING PAN UNION FLAG,A,Normal,12.480349344978166,4280.6,4368.0,1966.0,302.0,1
22365,DOORMAT RESPECTABLE HOUSE,A,Normal,10.525423728813559,4126.3,4200.0,4410.0,277.0,0
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,A,Fast Moving,43.290030211480364,2763.0,3066.0,3219.0,562.0,0
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,A,Normal,26.523364485981308,3706.3,3892.0,3503.0,440.0,1
22082,RIBBON REEL STRIPES DESIGN ,A,Normal,17.15211970074813,1909.9,2030.0,2740.0,354.0,0
20969,RED FLORAL FELTCRAFT SHOULDER BAG,A,Normal,9.80952380952381,4355.3,4424.0,3318.0,268.0,1
22623,BOX OF VINTAGE JIGSAW BLOCKS ,A,Normal,8.099630996309964,1959.3,2016.0,3326.0,243.0,0
22750,FELTCRAFT PRINCESS LOLA DOLL,A,Normal,11.688461538461539,2060.2,2142.0,3213.0,292.0,0
21906,PHARMACIE FIRST AID TIN,A,Normal,7.330357142857143,6472.7,6524.0,4893.0,231.0,1
22088,PAPER BUNTING COLOURED LACE,A,Normal,14.21830985915493,1930.5,2030.0,2740.0,322.0,0
21485,RED SPOT HEART HOT WATER BOTTLE,A,Normal,15.14102564102564,1252.0,1358.0,611.0,332.0,1
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,A,Normal,25.475,5281.7,5460.0,5733.0,431.0,0
84987,SET OF 36 TEATIME PAPER DOILIES,A,Normal,20.66490765171504,5917.3,6062.0,2728.0,388.0,1
22444,GROW YOUR OWN PLANT IN A CAN ,A,Fast Moving,50.621468926553675,5021.6,5376.0,8870.0,608.0,0
22151,PLACE SETTING WHITE HEART,A,Fast Moving,72.80913978494624,12258.3,12768.0,13406.0,729.0,0
47599A,PINK PARTY BAGS,A,Normal,23.79757085020243,8233.4,8400.0,8820.0,417.0,0
22301,COFFEE MUG CAT + BIRD DESIGN,A,Normal,15.467320261437909,5939.7,6048.0,9072.0,336.0,0
22631,CIRCUS PARADE LUNCH BOX ,A,Normal,21.505494505494507,3853.5,4004.0,3604.0,396.0,1
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,A,Normal,19.127946127946128,3898.1,4032.0,1210.0,374.0,1
21671,RED SPOT CERAMIC DRAWER KNOB,A,Normal,26.190615835777127,3092.7,3276.0,4914.0,437.0,0
84988,SET OF 72 PINK HEART PAPER DOILIES,A,Normal,20.75136612021858,4264.7,4410.0,3969.0,389.0,1
35400,WOODEN BOX ADVENT CALENDAR ,A,Normal,11.913461538461538,1106.6,1190.0,1606.0,295.0,0
47591D,PINK FAIRY CAKE CHILDRENS APRON,A,Normal,18.835483870967742,2234.2,2366.0,1065.0,371.0,1
22667,RECIPE BOX RETROSPOT ,A,Normal,14.773076923076923,5664.6,5768.0,2596.0,328.0,1
21260,FIRST AID TIN,A,Normal,11.824561403508772,7491.2,7574.0,5680.0,294.0,1
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,A,Normal,11.406639004149378,3350.2,3430.0,3602.0,289.0,0
22950,36 DOILIES VINTAGE CHRISTMAS,A,Fast Moving,77.44,10391.9,10934.0,16401.0,752.0,0
22649,STRAWBERRY FAIRY CAKE TEAPOT,A,Normal,8.991836734693878,1057.1,1120.0,1680.0,256.0,0
21937,STRAWBERRY   PICNIC BAG,A,Normal,14.905882352941177,4095.7,4200.0,3150.0,330.0,1
22616,PACK OF 12 LONDON TISSUES ,A,Fast Moving,113.0609756097561,19928.6,20720.0,24864.0,908.0,0
22417,PACK OF 60 SPACEBOY CAKE CASES,A,Fast Moving,48.30324074074074,21851.9,22190.0,6657.0,594.0,1
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,A,Normal,20.34234234234234,4085.6,4228.0,4439.0,385.0,0
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,A,Normal,35.320754716981135,4120.8,4368.0,4586.0,508.0,0
21844,RED RETROSPOT MUG,A,Normal,16.465217391304346,3412.7,3528.0,4763.0,347.0,0
22988,SOLDIERS EGG CUP ,A,Fast Moving,53.13529411764706,11724.1,12096.0,16330.0,623.0,0
21172,PARTY METAL SIGN ,A,Normal,18.56359102244389,2838.1,2968.0,4007.0,368.0,0
22637,PIGGY BANK RETROSPOT ,A,Normal,14.905923344947736,10423.7,10528.0,4738.0,330.0,1
21868,POTTING SHED TEA MUG,A,Normal,24.428969359331475,6129.0,6300.0,1890.0,422.0,1
48185,DOOR MAT FAIRY CAKE,A,Normal,11.006711409395972,2009.0,2086.0,3442.0,283.0,0
23209,LUNCH BAG VINTAGE DOILY ,A,Fast Moving,60.735849056603776,3788.8,4214.0,3793.0,666.0,1
21326,AGED GLASS SILVER T-LIGHT HOLDER,A,Fast Moving,52.643962848297214,4727.5,5096.0,3058.0,620.0,1
22580,ADVENT CALENDAR GINGHAM SACK,A,Normal,10.562130177514794,794.1,868.0,1302.0,278.0,0
23209,LUNCH BAG DOILEY PATTERN ,A,Fast Moving,74.44827586206897,4938.9,5460.0,5733.0,737.0,0
22109,FULL ENGLISH BREAKFAST PLATE,A,Normal,11.818930041152264,2101.3,2184.0,3276.0,294.0,0
22768,FAMILY PHOTO FRAME CORNICE,A,Normal,5.514851485148514,2089.4,2128.0,2554.0,201.0,0
21907,I'M ON HOLIDAY METAL SIGN,A,Normal,12.762148337595908,1436.7,1526.0,1602.0,305.0,0
22729,ALARM CLOCK BAKELIKE ORANGE,A,Normal,11.143426294820717,4164.0,4242.0,5727.0,285.0,0
22488,NATURAL SLATE RECTANGLE CHALKBOARD,A,Normal,17.825966850828728,2675.2,2800.0,2520.0,361.0,1
22508,DOORSTOP RETROSPOT HEART,A,Normal,8.166666666666666,10358.8,10416.0,9374.0,244.0,1
21121,SET/10 RED POLKADOT PARTY CANDLES,A,Normal,33.892857142857146,5138.8,5376.0,4032.0,497.0,1
22468,BABUSHKA LIGHTS STRING OF 10,A,Normal,7.409090909090909,1348.1,1400.0,2100.0,233.0,0
22274,FELTCRAFT DOLL EMILY,A,Normal,11.002994011976048,3955.0,4032.0,1210.0,283.0,1
22663,JUMBO BAG DOLLY GIRL DESIGN,A,Normal,18.765734265734267,3648.6,3780.0,5103.0,370.0,0
21210,SET OF 72 RETROSPOT PAPER  DOILIES,A,Normal,30.372384937238493,5177.4,5390.0,4851.0,471.0,1
23170,REGENCY TEA PLATE ROSES ,A,Fast Moving,46.21830985915493,10316.5,10640.0,9576.0,581.0,1
21524,DOOR MAT SPOTTY HOME SWEET HOME,A,Normal,15.754545454545454,2997.7,3108.0,1399.0,339.0,1
22367,CHILDRENS APRON SPACEBOY DESIGN,A,Normal,16.28358208955224,2336.0,2450.0,1102.0,345.0,1
22302,COFFEE MUG PEARS  DESIGN,A,Normal,19.309236947791163,5912.8,6048.0,5443.0,375.0,1
21624,VINTAGE UNION JACK DOORSTOP,A,Normal,6.951219512195122,9023.3,9072.0,12247.0,225.0,0
22791,T-LIGHT GLASS FLUTED ANTIQUE,A,Fast Moving,49.70285714285714,3684.1,4032.0,6048.0,602.0,0
20828,GLITTER BUTTERFLY CLIPS,A,Normal,12.787878787878787,4782.5,4872.0,3654.0,306.0,1
23208,LUNCH BAG VINTAGE LEAF DESIGN,A,Normal,33.284946236559136,2455.0,2688.0,4435.0,493.0,0
23300,GARDENERS KNEELING PAD CUP OF TEA ,A,Normal,37.410714285714285,10826.1,11088.0,9979.0,523.0,1
21429,RED GINGHAM ROSE JEWELLERY BOX,A,Normal,16.79886685552408,4026.4,4144.0,1243.0,350.0,1
21670,BLUE SPOT CERAMIC DRAWER KNOB,A,Normal,21.669354838709676,3292.3,3444.0,5683.0,398.0,0
22418,10 COLOUR SPACEBOY PEN,A,Fast Moving,43.08695652173913,3730.4,4032.0,2419.0,561.0,1
48111,DOOR MAT 3 SMILEY CATS,A,Normal,14.071428571428571,2785.5,2884.0,1730.0,321.0,1
84997C,CHILDRENS CUTLERY POLKADOT BLUE,A,Normal,19.407692307692308,4904.1,5040.0,2268.0,376.0,1
21833,CAMOUFLAGE LED TORCH,A,Normal,25.786956521739132,2759.5,2940.0,882.0,434.0,1
21982,PACK OF 12 SUKI TISSUES ,A,Fast Moving,99.80891719745223,150501.3,151200.0,136080.0,854.0,1
22620,4 TRADITIONAL SPINNING TOPS,A,Normal,23.475155279503106,4819.7,4984.0,6728.0,414.0,0
22834,HAND WARMER BABUSHKA DESIGN,A,Normal,37.08139534883721,12214.4,12474.0,16840.0,520.0,0
23343,JUMBO BAG VINTAGE CHRISTMAS ,A,Fast Moving,45.416666666666664,3364.1,3682.0,5523.0,576.0,0
22900, SET 2 TEA TOWELS I LOVE LONDON ,A,Normal,23.563758389261746,8277.1,8442.0,5065.0,415.0,1
48194,DOOR MAT HEARTS,A,Normal,14.258620689655173,2756.2,2856.0,2999.0,323.0,0
23076,ICE CREAM SUNDAE LIP GLOSS,A,Fast Moving,55.605633802816904,3978.8,4368.0,5242.0,637.0,0
21922,UNION STRIPE WITH FRINGE  HAMMOCK,A,Normal,5.8986175115207375,1134.7,1176.0,882.0,208.0,1
84997B,CHILDRENS CUTLERY RETROSPOT RED ,A,Normal,17.426573426573427,3994.0,4116.0,2470.0,357.0,1
22970,LONDON BUS COFFEE MUG,A,Normal,26.33125,6619.7,6804.0,3062.0,438.0,1
21257,VICTORIAN SEWING BOX MEDIUM,A,Normal,4.929961089494164,1309.5,1344.0,1814.0,190.0,0
21086,SET/6 RED SPOTTY PAPER CUPS,A,Fast Moving,43.6198347107438,10782.7,11088.0,14969.0,564.0,0
16014,SMALL CHINESE STYLE SCISSOR,A,Fast Moving,341.3255813953488,53610.7,56000.0,75600.0,1579.0,0
22966,GINGERBREAD MAN COOKIE CUTTER,A,Normal,34.698689956331876,4615.1,4858.0,8016.0,503.0,0
22795,SWEETHEART RECIPE BOOK STAND,A,Normal,7.512820512820513,689.4,742.0,1113.0,234.0,0
22968,ROSE COTTAGE KEEPSAKE BOX ,A,Normal,8.288,1356.0,1414.0,1697.0,246.0,0
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",A,Normal,10.569230769230769,1606.0,1680.0,1008.0,278.0,1
21974,SET OF 36 PAISLEY FLOWER DOILIES,A,Normal,19.564705882352943,4231.0,4368.0,2621.0,378.0,1
20829,GLITTER HANGING BUTTERFLY STRING,A,Normal,17.028985507246375,6880.8,7000.0,4200.0,353.0,1
21890,S/6 WOODEN SKITTLES IN COTTON BAG,A,Normal,11.942028985507246,7000.4,7084.0,5313.0,295.0,1
48184,DOOR MAT ENGLISH ROSE ,A,Normal,10.321428571428571,1607.8,1680.0,1008.0,274.0,1
84792,ENCHANTED BIRD COATHANGER 5 HOOK,A,Normal,7.077170418006431,1630.5,1680.0,1008.0,227.0,1
22064,PINK DOUGHNUT TRINKET POT ,A,Normal,19.726984126984128,4565.9,4704.0,5645.0,379.0,0
22656,VINTAGE BLUE KITCHEN CABINET,A,Slow Moving,1.3636363636363635,46.5,56.0,84.0,100.0,0
85099B,RED RETROSPOT JUMBO BAG ,A,Fast Moving,124.02325581395348,5151.8,6020.0,5418.0,952.0,1
22120,WELCOME  WOODEN BLOCK LETTERS,A,Normal,4.186147186147186,320.7,350.0,578.0,175.0,0
22740,POLKADOT PEN,A,Fast Moving,95.78813559322033,16801.5,17472.0,10483.0,836.0,1
23240,SET OF 4 KNICK KNACK TINS DOILY ,A,Normal,22.86,1646.0,1806.0,1084.0,409.0,1
22668,PINK BABY BUNTING,A,Normal,13.708333333333334,1374.0,1470.0,1985.0,316.0,0
84880,WHITE WIRE EGG HOLDER,A,Normal,7.348017621145375,2958.6,3010.0,1354.0,232.0,1
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,A,Normal,23.254545454545454,4877.2,5040.0,3780.0,412.0,1
22840,ROUND CAKE TIN VINTAGE RED,A,Normal,5.985436893203883,1988.1,2030.0,2436.0,209.0,0
23171,REGENCY TEA PLATE GREEN ,A,Fast Moving,45.541984732824424,18945.2,19264.0,17338.0,577.0,1
22978,PANTRY ROLLING PIN,A,Normal,18.796875,9864.4,9996.0,14994.0,370.0,0
21756,BATH BUILDING BLOCK WORD,A,Normal,5.1433333333333335,370.0,406.0,365.0,194.0,1
22694,WICKER STAR ,A,Normal,19.086206896551722,2722.4,2856.0,1714.0,373.0,1
22904,CALENDAR PAPER CUT DESIGN,A,Normal,14.86046511627907,2458.0,2562.0,2690.0,329.0,0
85014A,BLACK/BLUE POLKADOT UMBRELLA,A,Normal,7.650943396226415,2046.4,2100.0,3150.0,236.0,0
82552,WASHROOM METAL SIGN,A,Normal,17.989333333333335,4116.1,4242.0,6999.0,362.0,0
22380,TOY TIDY SPACEBOY  ,A,Normal,14.364197530864198,2769.5,2870.0,4736.0,324.0,0
22767,TRIPLE PHOTO FRAME CORNICE ,A,Normal,5.48876404494382,1977.6,2016.0,2722.0,200.0,0
22300,COFFEE MUG DOG + BALL DESIGN,A,Normal,14.36996336996337,5947.4,6048.0,9072.0,324.0,0
22198,LARGE POPCORN HOLDER ,A,Normal,28.35820895522388,4015.5,4214.0,1896.0,455.0,1
23175,REGENCY MILK JUG PINK ,A,Normal,25.305785123966942,9650.9,9828.0,5897.0,430.0,1
22179,SET 10 LIGHTS NIGHT OWL,A,Normal,6.6350710900473935,961.6,1008.0,756.0,220.0,1
21745,GAOLERS KEYS DECORATIVE GARDEN ,A,Normal,8.640776699029127,2795.5,2856.0,1285.0,251.0,1
21735,TWO DOOR CURIO CABINET,A,Normal,4.751552795031056,2150.7,2184.0,1310.0,186.0,1
22992,REVOLVER WOODEN RULER ,A,Normal,32.328947368421055,8005.7,8232.0,4939.0,486.0,1
