Customer ID,Recency,Frequency,Monetary,TotalOrders,TotalProducts,AvgOrderValue,LifetimeRevenue,FirstPurchase,LastPurchase,CustomerAgeDays,DaysSinceLastPurchase
12582,239,4,1980.4,4,985,19.22718446601942,1980.4,2010-05-11 09:55:00,2011-04-15 08:45:00,338,239
12583,3,27,13591.58,27,8535,30.47439461883408,13591.58,2009-12-06 11:57:00,2011-12-07 08:07:00,730,3
12584,4,9,2338.15,9,416,24.355729166666666,2338.15,2011-03-04 15:15:00,2011-12-06 09:35:00,276,4
12585,234,2,2040.1,2,1279,23.44942528735632,2040.1,2010-12-23 12:58:00,2011-04-19 13:39:00,117,234
12586,17,4,2062.67,4,687,21.943297872340427,2062.67,2009-12-16 13:15:00,2011-11-22 16:24:00,706,17
12587,8,1,144.0,1,51,36.0,144.0,2011-12-02 12:47:00,2011-12-02 12:47:00,0,8
12588,39,4,958.78,4,438,20.84304347826087,958.78,2010-04-21 12:22:00,2011-10-31 15:01:00,558,39
12589,29,8,4695.66,8,1764,26.087,4695.66,2010-01-19 12:26:00,2011-11-11 10:19:00,660,29
12590,211,2,9864.26,2,4283,145.06264705882353,9864.26,2011-05-12 14:46:00,2011-05-12 14:52:00,0,211
12591,317,3,1338.95,3,653,19.69044117647059,1338.95,2010-10-27 10:42:00,2011-01-26 14:35:00,91,317
12592,92,5,2582.66,5,1875,31.88469135802469,2582.66,2010-07-08 14:06:00,2011-09-08 15:04:00,427,92
12593,109,3,418.1,3,206,19.90952380952381,418.1,2011-05-05 09:29:00,2011-08-23 12:43:00,110,109
12594,38,15,5090.11,15,2768,25.578442211055275,5090.11,2010-03-03 13:51:00,2011-11-02 12:20:00,608,38
12595,505,1,299.02,1,271,15.737894736842104,299.02,2010-07-23 09:10:00,2010-07-23 09:10:00,0,505
12596,51,2,618.27,2,474,22.898888888888887,618.27,2011-04-11 13:22:00,2011-10-19 13:02:00,190,51
12597,19,4,3811.22,4,2236,18.50106796116505,3811.22,2011-03-16 14:00:00,2011-11-20 13:33:00,248,19
12598,10,11,4534.09,11,2906,22.01014563106796,4534.09,2010-03-01 09:58:00,2011-11-30 12:18:00,639,10
12599,29,13,2296.72,13,2189,17.268571428571427,2296.72,2010-05-11 10:42:00,2011-11-10 13:34:00,548,29
12600,29,21,4967.42,21,1383,38.21092307692308,4967.42,2009-12-07 13:37:00,2011-11-11 10:29:00,703,29
12601,190,6,681.26,6,290,20.03705882352941,681.26,2010-10-31 10:57:00,2011-06-03 10:17:00,214,190
12602,59,1,153.12,1,162,12.76,153.12,2011-10-12 11:22:00,2011-10-12 11:22:00,0,59
12603,22,1,739.2,1,63,369.6,739.2,2011-11-18 10:42:00,2011-11-18 10:42:00,0,22
12604,79,2,254.17999999999998,2,201,15.886249999999999,254.17999999999998,2011-03-23 12:06:00,2011-09-21 14:08:00,182,79
12605,376,4,1232.95,4,929,16.223026315789475,1232.95,2010-09-07 14:21:00,2010-11-28 14:18:00,81,376
12606,682,1,21.0,1,1,21.0,21.0,2010-01-26 16:23:00,2010-01-26 16:23:00,0,682
12607,60,1,1579.51,1,1228,15.63871287128713,1579.51,2011-10-10 16:06:00,2011-10-10 16:06:00,0,60
12608,405,1,415.79,1,323,25.986875,415.79,2010-10-31 10:49:00,2010-10-31 10:49:00,0,405
12609,78,9,3435.86,9,1553,19.633485714285715,3435.86,2009-12-20 13:30:00,2011-09-22 16:34:00,641,78
12610,23,5,2099.54,5,1049,19.80698113207547,2099.54,2011-08-05 13:52:00,2011-11-17 09:34:00,103,23
12611,52,1,1193.32,1,846,18.35876923076923,1193.32,2011-10-18 13:12:00,2011-10-18 13:12:00,0,52
12612,74,1,704.04,1,262,37.054736842105264,704.04,2011-09-26 15:35:00,2011-09-26 15:35:00,0,74
12613,57,10,6817.37,10,4157,20.91217791411043,6817.37,2009-12-14 13:10:00,2011-10-13 14:59:00,668,57
12614,278,1,315.6,1,76,15.780000000000001,315.6,2011-03-07 10:22:00,2011-03-07 10:22:00,0,278
12615,2,8,5740.98,8,3317,21.262888888888888,5740.98,2010-03-18 14:09:00,2011-12-07 15:02:00,629,2
12616,95,3,1131.1,3,498,20.946296296296296,1131.1,2010-11-16 11:38:00,2011-09-05 15:17:00,293,95
12617,29,1,352.98,1,210,8.609268292682927,352.98,2011-11-10 14:39:00,2011-11-10 14:39:00,0,29
12618,22,1,177.31,1,96,16.11909090909091,177.31,2011-11-18 11:10:00,2011-11-18 11:10:00,0,22
12619,16,10,3781.38,10,3518,37.8138,3781.38,2010-05-28 12:52:00,2011-11-23 14:52:00,544,16
12620,15,3,1339.41,3,1181,14.558804347826088,1339.41,2011-05-19 12:10:00,2011-11-25 10:20:00,189,15
12621,2,35,24311.2,35,13706,32.15767195767196,24311.2,2010-02-09 12:01:00,2011-12-08 11:25:00,666,2
12622,232,1,180.1,1,69,16.37272727272727,180.1,2011-04-21 16:39:00,2011-04-21 16:39:00,0,232
12623,276,7,3747.84,7,1971,21.663815028901734,3747.84,2010-01-12 11:45:00,2011-03-08 13:50:00,420,276
12624,106,2,641.13,2,355,16.87184210526316,641.13,2011-06-15 12:34:00,2011-08-25 15:04:00,71,106
12625,212,4,5164.88,4,3309,28.22338797814208,5164.88,2010-04-22 11:33:00,2011-05-12 09:54:00,384,212
12626,23,9,6620.48,9,3453,22.51863945578231,6620.48,2011-01-17 11:01:00,2011-11-16 16:06:00,303,23
12627,11,7,4478.53,7,2752,19.47186956521739,4478.53,2011-07-22 13:59:00,2011-11-29 12:07:00,129,11
12628,4,3,786.46,3,448,19.181951219512197,786.46,2011-10-06 09:28:00,2011-12-05 13:15:00,60,4
12629,386,2,1558.22,2,722,34.62711111111111,1558.22,2010-10-12 16:40:00,2010-11-19 09:18:00,37,386
12630,10,2,1270.88,2,548,19.8575,1270.88,2011-10-27 10:41:00,2011-11-30 10:48:00,34,10
12631,57,6,3481.57,6,1607,19.024972677595628,3481.57,2010-01-15 14:50:00,2011-10-13 13:53:00,635,57
12632,521,2,804.88,2,694,22.99657142857143,804.88,2010-05-24 09:07:00,2010-07-07 09:39:00,44,521
12633,59,7,5678.16,7,3238,18.556078431372548,5678.16,2010-07-02 11:44:00,2011-10-12 11:40:00,466,59
12634,536,2,490.0,2,337,24.5,490.0,2010-06-09 15:41:00,2010-06-22 10:05:00,12,536
12635,90,4,2930.41,4,1949,16.37100558659218,2930.41,2010-09-09 10:50:00,2011-09-11 11:04:00,367,90
12636,739,1,141.0,1,1,141.0,141.0,2009-12-01 09:55:00,2009-12-01 09:55:00,0,739
12637,67,12,8283.81,12,4257,13.491547231270358,8283.81,2010-06-14 13:36:00,2011-10-03 13:46:00,476,67
12638,33,2,921.49,2,663,19.197708333333335,921.49,2010-03-10 10:30:00,2011-11-06 13:11:00,606,33
12639,239,3,1312.37,3,631,20.50578125,1312.37,2010-03-22 09:05:00,2011-04-15 12:48:00,389,239
12640,24,3,1174.58,3,311,22.16188679245283,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,57,24
12641,115,1,185.9,1,72,18.59,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,0,115
12642,25,3,1013.26,3,552,21.558723404255318,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,82,25
12643,128,12,8304.82,12,4665,162.83960784313726,8304.82,2010-04-07 14:16:00,2011-08-03 12:56:00,482,128
12644,130,4,1918.49,4,1032,17.283693693693692,1918.49,2010-01-14 13:02:00,2011-08-02 10:33:00,564,130
12645,34,8,3539.2999999999997,8,2125,22.120624999999997,3539.2999999999997,2010-02-09 10:49:00,2011-11-06 12:38:00,635,34
12646,5,2,1346.97,2,897,29.932666666666666,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,44,5
12647,22,36,16955.55,36,6633,32.923398058252424,16955.55,2010-01-13 15:06:00,2011-11-17 12:56:00,672,22
12648,155,4,1112.0,4,518,17.107692307692307,1112.0,2010-01-07 18:38:00,2011-07-08 11:55:00,546,155
12649,107,8,2294.65,8,1959,19.446186440677966,2294.65,2010-01-12 17:24:00,2011-08-24 14:41:00,588,107
12650,3,1,314.44,1,254,15.722,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,0,3
12651,335,4,377.75,4,265,12.591666666666667,377.75,2010-08-31 15:21:00,2011-01-09 12:46:00,130,335
12652,331,2,1017.03,2,536,19.941764705882353,1017.03,2010-10-01 15:16:00,2011-01-12 15:00:00,102,331
12653,149,3,4160.83,3,1681,48.38174418604651,4160.83,2010-07-01 09:56:00,2011-07-14 10:41:00,378,149
12654,11,5,601.98,5,264,15.841578947368422,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,284,11
12655,424,1,261.35,1,80,16.334375,261.35,2010-10-12 09:17:00,2010-10-12 09:17:00,0,424
12656,17,8,6407.83,8,2860,25.942631578947367,6407.83,2010-05-26 09:00:00,2011-11-22 13:42:00,545,17
12657,11,4,1643.18,4,1044,34.961276595744685,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,67,11
12658,19,1,686.05,1,320,19.056944444444444,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,0,19
12659,30,1,91.68,1,105,18.336000000000002,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,0,30
12660,11,1,245.1,1,127,18.853846153846153,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,0,11
12661,436,1,162.0,1,216,14.727272727272727,162.0,2010-09-29 16:46:00,2010-09-29 16:46:00,0,436
12662,1,20,6726.54,20,3424,17.203427109974424,6726.54,2010-04-01 09:50:00,2011-12-09 11:59:00,617,1
12663,625,2,239.4,2,181,23.94,239.4,2010-02-09 14:28:00,2010-03-25 09:40:00,43,625
12664,8,11,6070.04,11,1495,134.88977777777777,6070.04,2009-12-13 10:28:00,2011-12-01 17:07:00,718,8
12665,325,3,313.6,3,165,18.447058823529414,313.6,2010-02-08 15:11:00,2011-01-19 08:34:00,344,325
12666,394,1,1248.42,1,370,40.27161290322581,1248.42,2010-11-10 16:40:00,2010-11-10 16:40:00,0,394
12667,58,1,620.13,1,395,18.791818181818183,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,0,58
12668,12,10,11383.03,10,5049,21.236996268656718,11383.03,2010-01-31 15:45:00,2011-11-28 10:56:00,665,12
12669,151,3,2744.0299999999997,3,1115,27.168613861386135,2744.0299999999997,2011-03-28 10:15:00,2011-07-12 09:54:00,105,151
12670,10,7,3760.29,7,1627,32.698173913043476,3760.29,2010-02-11 10:13:00,2011-11-29 15:23:00,656,10
12671,606,1,2622.4809999999998,1,1460,58.27735555555555,2622.4809999999998,2010-04-12 16:30:00,2010-04-12 16:30:00,0,606
12672,330,2,437.05,2,138,19.865909090909092,437.05,2010-04-23 09:57:00,2011-01-14 09:20:00,265,330
12673,5,3,1230.02,3,700,16.62189189189189,1230.02,2010-11-03 10:46:00,2011-12-04 13:55:00,396,5
12674,39,4,1970.6,4,1133,23.742168674698792,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,169,39
12675,554,2,957.25,2,336,8.546875,957.25,2010-05-10 16:44:00,2010-06-04 09:49:00,24,554
12676,25,11,2843.09,11,1867,26.570934579439253,2843.09,2010-08-13 13:29:00,2011-11-15 12:25:00,458,25
12677,555,2,395.1,2,176,18.814285714285717,395.1,2010-02-11 13:55:00,2010-06-02 14:30:00,111,555
12678,42,21,34281.18,21,22372,91.17335106382978,34281.18,2010-01-07 16:46:00,2011-10-28 13:04:00,658,42
12679,59,4,1113.02,4,554,23.187916666666666,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,225,59
12680,1,4,880.81,4,444,16.619056603773583,880.81,2011-08-18 15:44:00,2011-12-09 12:50:00,112,1
12681,15,45,29834.76,45,17011,20.951376404494383,29834.76,2009-12-13 13:31:00,2011-11-25 11:33:00,711,15
12682,4,52,22950.22,52,10522,23.20548028311426,22950.22,2009-12-01 09:28:00,2011-12-06 10:00:00,735,4
12683,4,21,11633.7,21,7019,23.888501026694048,11633.7,2009-12-13 15:01:00,2011-12-05 16:31:00,722,4
12684,8,7,2283.63,7,1985,21.748857142857144,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,205,8
12685,28,6,2863.08,6,1523,18.236178343949042,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,65,28
12686,372,1,89.14,1,107,12.734285714285715,89.14,2010-12-03 09:51:00,2010-12-03 09:51:00,0,372
12687,481,2,2138.91,2,1403,16.97547619047619,2138.91,2010-08-16 12:10:00,2010-08-16 12:12:00,0,481
12688,114,1,4873.81,1,3028,28.50181286549708,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,0,114
12689,26,2,1247.61,2,628,17.327916666666667,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,101,26
12690,206,1,389.01,1,106,24.313125,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,0,206
12691,28,7,1170.4,7,445,30.010256410256414,1170.4,2010-10-15 12:00:00,2011-11-11 16:49:00,392,28
12692,637,1,110.95,1,36,8.534615384615385,110.95,2010-03-12 14:02:00,2010-03-12 14:02:00,0,637
12693,127,7,1703.02,7,536,21.557215189873418,1703.02,2010-07-05 13:56:00,2011-08-04 17:51:00,395,127
12694,70,3,1843.35,3,1355,22.209036144578313,1843.35,2010-10-14 19:39:00,2011-09-30 13:06:00,350,70
12695,7,7,1407.1200000000001,7,454,23.84949152542373,1407.1200000000001,2010-02-12 13:22:00,2011-12-02 13:22:00,658,7
12696,435,2,851.91,2,564,17.38591836734694,851.91,2010-07-19 10:02:00,2010-10-01 10:43:00,74,435
12697,29,3,957.59,3,508,23.355853658536585,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,140,29
12698,590,1,339.75,1,111,21.234375,339.75,2010-04-28 15:51:00,2010-04-28 15:51:00,0,590
12699,418,1,638.11,1,373,15.563658536585367,638.11,2010-10-18 12:07:00,2010-10-18 12:07:00,0,418
12700,8,4,4939.99,4,2967,18.432798507462685,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,207,8
12701,80,6,2446.41,6,1727,16.642244897959184,2446.41,2010-03-16 13:23:00,2011-09-21 10:47:00,553,80
12702,20,1,219.0,1,53,18.25,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,0,20
12703,71,4,1006.53,4,595,13.601756756756757,1006.53,2010-01-24 12:05:00,2011-09-29 17:52:00,613,71
12704,7,8,2340.84,8,1006,26.600454545454546,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,162,7
12705,15,14,11762.1,14,7188,19.636227045075128,11762.1,2010-06-24 09:51:00,2011-11-24 13:17:00,518,15
12707,292,1,603.42,1,256,18.285454545454545,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,0,292
12708,30,18,5117.66,18,2432,17.289391891891892,5117.66,2009-12-18 10:25:00,2011-11-10 09:52:00,691,30
12709,15,34,30291.76,34,13772,61.819918367346936,30291.76,2009-12-09 13:49:00,2011-11-24 15:38:00,715,15
12710,97,3,1149.02,3,851,14.922337662337663,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,104,97
12711,612,2,1339.05,2,770,22.3175,1339.05,2010-02-01 11:30:00,2010-04-07 11:59:00,65,612
12712,29,21,6723.03,21,2205,26.2618359375,6723.03,2009-12-09 10:46:00,2011-11-11 08:19:00,701,29
12713,1,1,848.55,1,508,22.330263157894734,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,0,1
12714,9,12,14093.71,12,8774,20.249583333333334,14093.71,2009-12-04 10:00:00,2011-11-30 15:43:00,726,9
12715,106,1,343.36,1,192,17.168,343.36,2011-08-25 15:22:00,2011-08-25 15:22:00,0,106
12716,4,2,1053.49,2,708,15.267971014492753,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,129,4
12717,151,3,1308.91,3,600,18.435352112676057,1308.91,2010-04-28 14:34:00,2011-07-11 14:47:00,439,151
12718,71,1,238.25,1,203,12.539473684210526,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,0,71
12719,5,2,644.95,2,374,16.53717948717949,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,59,5
12720,3,30,7787.28,30,6018,16.257369519832984,7787.28,2010-07-21 09:46:00,2011-12-07 08:03:00,503,3
12721,32,8,4013.08,8,2655,16.79112970711297,4013.08,2010-08-25 11:07:00,2011-11-08 12:13:00,440,32
12722,85,4,997.63,4,566,18.82320754716981,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,65,85
12723,4,5,725.07,5,434,10.508260869565218,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,61,4
12724,5,7,2317.52,7,1379,17.96527131782946,2317.52,2010-06-22 14:00:00,2011-12-04 16:02:00,530,5
12725,371,4,2266.7599999999998,4,1142,21.38452830188679,2266.7599999999998,2010-05-04 13:59:00,2010-12-03 15:45:00,213,371
12726,28,11,4014.6,11,4618,22.427932960893855,4014.6,2010-03-25 16:25:00,2011-11-11 13:35:00,595,28
12727,11,10,5679.53,10,2832,27.9779802955665,5679.53,2010-02-23 09:54:00,2011-11-29 11:46:00,644,11
12728,71,5,1070.17,5,543,17.54377049180328,1070.17,2010-11-21 11:34:00,2011-09-29 15:31:00,312,71
12729,114,1,453.01,1,233,17.423461538461538,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,0,114
12730,522,1,829.25,1,234,17.643617021276597,829.25,2010-07-06 12:19:00,2010-07-06 12:19:00,0,522
12731,24,17,25775.71,17,11641,65.58704834605598,25775.71,2010-03-02 09:23:00,2011-11-16 11:59:00,624,24
12732,180,1,236.26,1,111,19.688333333333333,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,0,180
12733,234,4,2424.87,4,896,15.445031847133757,2424.87,2010-01-19 13:23:00,2011-04-19 16:19:00,455,234
12734,353,3,639.65,3,265,33.66578947368421,639.65,2010-11-12 13:26:00,2010-12-22 12:47:00,39,353
12735,315,2,779.5699999999999,2,368,18.12953488372093,779.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,21,315
12736,333,1,234.0,1,173,58.5,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,0,333
12737,499,2,3710.5,2,2,1855.25,3710.5,2010-07-29 12:27:00,2010-07-29 12:29:00,0,499
12738,372,1,155.35,1,148,14.122727272727273,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,0,372
12739,78,4,2726.73,4,951,30.63741573033708,2726.73,2010-11-10 14:27:00,2011-09-22 13:00:00,315,78
12740,64,1,427.6,1,342,15.837037037037037,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,0,64
12741,529,2,406.07,2,214,25.379375,406.07,2010-06-24 16:24:00,2010-06-28 14:36:00,3,529
12742,626,1,1201.52,1,1359,17.933134328358207,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,0,626
12743,134,2,540.13,2,315,4.123129770992366,540.13,2011-07-28 16:06:00,2011-07-28 16:21:00,0,134
12744,52,11,25317.06,11,6994,74.68159292035399,25317.06,2010-04-27 16:19:00,2011-10-19 11:18:00,539,52
12745,487,3,925.41,3,468,40.235217391304346,925.41,2010-01-26 16:22:00,2010-08-10 10:14:00,195,487
12746,541,1,254.55,1,97,14.973529411764707,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,0,541
12747,2,26,8898.48,26,2640,35.73686746987951,8898.48,2009-12-07 13:23:00,2011-12-07 14:34:00,730,2
12748,1,336,53539.64,336,37109,8.130545178435838,53539.64,2009-12-04 17:31:00,2011-12-09 12:20:00,734,1
12749,4,9,6897.36,9,2360,20.40639053254438,6897.36,2010-07-06 15:05:00,2011-12-06 09:56:00,517,4
12750,129,1,275.88,1,137,18.392,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,0,129
12751,445,1,268.27,1,189,4.326935483870967,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,0,445
12752,81,1,4366.78,1,2262,82.3920754716981,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,0,81
12753,23,6,21429.39,6,11421,108.77862944162436,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,339,23
12754,236,3,3010.7400000000002,3,6481,47.789523809523814,3010.7400000000002,2011-02-04 10:31:00,2011-04-18 09:00:00,72,236
12755,281,11,5236.26,11,2293,83.1152380952381,5236.26,2010-01-15 11:57:00,2011-03-04 12:42:00,413,281
12756,87,1,112.08,1,144,28.02,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,0,87
12757,16,13,7834.650000000001,13,2395,21.52376373626374,7834.650000000001,2011-05-12 19:01:00,2011-11-24 12:30:00,195,16
12758,117,7,9903.24,7,6155,31.639744408945685,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,621,117
12759,52,8,5020.74,8,3202,16.62496688741722,5020.74,2009-12-04 10:47:00,2011-10-18 14:49:00,683,52
12760,456,1,347.8,1,198,16.561904761904763,347.8,2010-09-10 08:50:00,2010-09-10 08:50:00,0,456
12761,458,2,782.95,2,281,28.99814814814815,782.95,2010-09-01 10:47:00,2010-09-08 12:17:00,7,458
12762,8,2,1898.52,2,1227,27.51478260869565,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,17,8
12763,138,2,494.08,2,316,27.448888888888888,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,230,138
12764,317,1,1693.88,1,386,37.64177777777778,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,0,317
12765,472,6,1404.58,6,1009,20.65558823529412,1404.58,2010-03-08 09:43:00,2010-08-24 13:51:00,169,472
12766,4,9,8918.99,9,5022,22.186542288557213,8918.99,2010-10-28 09:29:00,2011-12-06 08:46:00,403,4
12767,376,1,949.8199999999999,1,598,22.088837209302323,949.8199999999999,2010-11-29 09:38:00,2010-11-29 09:38:00,0,376
12768,451,1,168.69,1,102,16.869,168.69,2010-09-15 12:08:00,2010-09-15 12:08:00,0,451
12769,239,1,1143.6,1,356,35.7375,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,0,239
12770,211,2,3246.45,2,1843,115.94464285714285,3246.45,2010-09-09 11:43:00,2011-05-13 09:33:00,245,211
12771,486,1,282.3,1,104,18.82,282.3,2010-08-11 11:51:00,2010-08-11 11:51:00,0,486
12772,60,1,892.47,1,556,16.226727272727274,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,0,60
12773,564,1,124.25,1,109,20.708333333333332,124.25,2010-05-24 17:30:00,2010-05-24 17:30:00,0,564
12774,536,1,98.7,1,53,16.45,98.7,2010-06-22 10:38:00,2010-06-22 10:38:00,0,536
12775,17,7,1686.12,7,1083,20.816296296296294,1686.12,2010-10-26 14:24:00,2011-11-22 16:33:00,392,17
12776,668,1,55.5,1,46,13.875,55.5,2010-02-10 12:11:00,2010-02-10 12:11:00,0,668
12777,458,1,519.45,1,458,19.978846153846156,519.45,2010-09-08 11:35:00,2010-09-08 11:35:00,0,458
12778,20,9,1775.68,9,1735,15.576140350877193,1775.68,2010-04-16 09:57:00,2011-11-20 11:30:00,583,20
12779,38,14,6474.11,14,3501,24.06732342007435,6474.11,2009-12-03 07:25:00,2011-11-02 11:43:00,699,38
12780,599,1,337.4,1,285,16.869999999999997,337.4,2010-04-20 09:40:00,2010-04-20 09:40:00,0,599
12781,64,2,826.74,2,671,33.0696,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,221,64
12782,5,11,4618.24,11,2017,20.344669603524228,4618.24,2010-07-08 13:31:00,2011-12-05 09:16:00,514,5
12783,2,6,2225.91,6,624,26.49892857142857,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,73,2
12784,9,3,1763.15,3,862,13.667829457364341,1763.15,2010-06-28 13:06:00,2011-11-30 15:38:00,520,9
12785,364,3,1100.4,3,453,19.650000000000002,1100.4,2009-12-08 13:56:00,2010-12-10 13:48:00,366,364
12786,610,1,728.5,1,324,40.47222222222222,728.5,2010-04-09 12:12:00,2010-04-09 12:12:00,0,610
12787,10,4,862.18,4,510,19.595,862.18,2010-10-22 14:57:00,2011-11-30 08:44:00,403,10
12788,463,4,444.9,4,194,17.111538461538462,444.9,2010-06-29 13:05:00,2010-09-02 14:21:00,65,463
12789,65,3,273.35,3,36,34.16875,273.35,2010-01-15 12:06:00,2011-10-05 13:34:00,628,65
12790,192,2,591.85,2,306,15.995945945945946,591.85,2010-10-25 13:04:00,2011-05-31 14:14:00,218,192
12791,374,6,863.51,6,353,30.839642857142856,863.51,2010-03-25 17:29:00,2010-12-01 11:27:00,250,374
12792,257,2,827.01,2,394,17.59595744680851,827.01,2010-06-23 10:49:00,2011-03-28 11:36:00,278,257
12793,335,3,885.53,3,461,20.125681818181818,885.53,2010-11-03 13:05:00,2011-01-09 12:12:00,66,335
12794,53,2,860.41,2,592,19.12022222222222,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,45,53
12795,19,1,430.48,1,68,30.74857142857143,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,0,19
12796,628,1,381.0,1,182,54.42857142857143,381.0,2010-03-21 15:49:00,2010-03-21 15:49:00,0,628
12797,366,2,552.08,2,215,18.40266666666667,552.08,2010-10-11 12:53:00,2010-12-09 10:55:00,58,366
12798,10,4,8510.93,4,8455,257.9069696969697,8510.93,2010-10-14 12:27:00,2011-11-29 15:52:00,411,10
12799,529,1,219.35,1,137,14.623333333333333,219.35,2010-06-28 15:57:00,2010-06-28 15:57:00,0,529
12800,470,3,584.25,3,284,17.183823529411764,584.25,2010-02-01 11:02:00,2010-08-26 14:11:00,206,470
12801,501,1,1071.82,1,505,21.4364,1071.82,2010-07-27 09:38:00,2010-07-27 09:38:00,0,501
12802,187,7,2416.42,7,1972,17.510289855072465,2416.42,2010-05-25 09:34:00,2011-06-06 09:36:00,377,187
12803,393,1,1092.81,1,872,19.869272727272726,1092.81,2010-11-11 14:57:00,2010-11-11 14:57:00,0,393
12804,466,2,325.37,2,270,4.929848484848485,325.37,2010-07-27 13:52:00,2010-08-31 11:58:00,34,466
12805,382,4,1434.95,4,593,24.74051724137931,1434.95,2010-02-03 09:06:00,2010-11-23 12:27:00,293,382
12806,435,4,2878.96,4,2087,42.96955223880597,2878.96,2010-04-30 10:44:00,2010-09-30 13:34:00,153,435
12807,383,1,330.35,1,145,20.646875,330.35,2010-11-21 14:21:00,2010-11-21 14:21:00,0,383
